Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
33348,2019-01-20 20:59:04,630424987505,fraud_Gislason Group,misc_pos,1.89,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836.0,Forensic psychologist,1981-08-29,39fcafb8a17abfc91223edfa6e50f9e7,1327093144.0,38.40842,-80.355683,0.0
33349,2019-01-20 21:00:58,213161869125933,fraud_Medhurst Inc,home,44.14,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190.0,Animal nutritionist,1970-04-17,8991776334a136d529bc00519c4c5b52,1327093258.0,43.963841,-70.31282399999999,0.0
33350,2019-01-20 21:01:58,6593250708747804,fraud_Berge-Hills,kids_pets,40.63,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551.0,Paramedic,1977-01-04,f862276883e738e623ad0f719dbb2b4c,1327093318.0,27.407588,-80.540906,0.0
33351,2019-01-20 21:02:31,3541160328600277,"fraud_Armstrong, Walter and Gottlieb",food_dining,36.56,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512.0,Commercial/residential surveyor,2003-05-07,b5d82050822698147324ed2f8d8dc0bb,1327093351.0,39.206472,-90.664192,0.0
33352,2019-01-20 21:02:33,676248282243,"fraud_Douglas, DuBuque and McKenzie",travel,1.59,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391.0,Higher education careers adviser,1968-02-09,2f4919fdcdaa23008ce3d13cb06d2969,1327093353.0,27.227459000000003,-82.07137900000001,0.0
33353,2019-01-20 21:03:01,4220345354880,fraud_Sawayn PLC,shopping_pos,927.58,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840.0,Agricultural consultant,1960-01-20,afdc90b5929238566ee58bef06fa3b04,1327093381.0,42.976673,-83.08651400000001,1.0
33354,2019-01-20 21:03:28,343746486082492,fraud_Pouros-Conroy,shopping_pos,4.19,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096.0,"Social research officer, government",1975-10-11,f2e6f949ac99ae91f57150556d41af43,1327093408.0,45.49317,-86.071673,0.0
33355,2019-01-20 21:05:29,4509922033272157,"fraud_O'Connell, Botsford and Hand",home,5.66,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811.0,Neurosurgeon,1972-03-28,12102a9444d870577616df070e371b02,1327093529.0,43.644577000000005,-97.701179,0.0
33356,2019-01-20 21:05:40,3547574373318979,fraud_Donnelly LLC,entertainment,15.2,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092.0,"Psychologist, clinical",1962-04-30,f69e6a2267511a478678c07cfff93990,1327093540.0,38.481115,-88.918216,0.0
33357,2019-01-20 21:05:54,6011975266774121,fraud_Jast and Sons,food_dining,87.52,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106.0,"Accountant, chartered certified",1943-05-28,cc613dd4624dca2993147a9f22b21b9f,1327093554.0,38.815665,-75.56443,0.0
33358,2019-01-20 21:06:13,372520049757633,"fraud_Hoppe, Harris and Bednar",entertainment,114.49,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136.0,Ceramics designer,2000-02-20,18e30c723d7029d6a9bf8428035b4d37,1327093573.0,49.504808,-93.470453,0.0
33359,2019-01-20 21:06:14,4586810168620942,fraud_Gottlieb-Hansen,personal_care,2.97,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408.0,"Sales professional, IT",1997-07-05,7b32d15647f8994d2642b65571ee5ca1,1327093574.0,32.530381,-80.527227,0.0
33360,2019-01-20 21:06:39,3528407217576457,"fraud_Schiller, Blanda and Johnson",home,39.42,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124.0,Warden/ranger,1987-02-14,9ba4eda3909b0b28498285c3e91cfcef,1327093599.0,36.863874,-82.84147800000001,0.0
33361,2019-01-20 21:07:09,2283743876903625,fraud_Crooks and Sons,personal_care,200.09,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556.0,Prison officer,1997-12-27,7f294e50d52d690db77e9200d5e0746b,1327093629.0,34.898804,-83.52264,0.0
33362,2019-01-20 21:08:20,6539653032686894,fraud_Champlin and Sons,home,40.93,Samuel,Short,M,23383 Denise Pine Apt. 099,Sacramento,CA,95842,38.6865,-121.3494,757530.0,Soil scientist,1966-09-19,5d18b29911aa89351eb2d26e907817d1,1327093700.0,39.389113,-121.991285,0.0
33363,2019-01-20 21:12:33,30143713661454,fraud_Kilback Group,food_dining,5.82,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140.0,"Embryologist, clinical",1942-01-06,f79e263be09abaebb4bd27b769efa5c7,1327093953.0,49.061967,-97.041646,0.0
33364,2019-01-20 21:12:52,4149635823017,fraud_Thiel PLC,misc_pos,46.01,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996.0,Aid worker,1977-06-14,d7c007255f7faa873f4c4577df3494ec,1327093972.0,32.991896000000004,-85.680177,0.0
33365,2019-01-20 21:13:02,374930071163758,fraud_Larkin Ltd,kids_pets,10.36,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515.0,Police officer,1971-11-05,289a49240df75a66c7f71f0cb9c580f5,1327093982.0,41.555401,-83.887345,0.0
33366,2019-01-20 21:13:52,4906628655840914250,fraud_Volkman PLC,food_dining,31.6,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891.0,Town planner,1987-02-13,576946dc3223b25eb421863ca7654904,1327094032.0,24.705694,-81.046643,0.0
33367,2019-01-20 21:15:23,3500969075198072,"fraud_Bins, Balistreri and Beatty",shopping_pos,185.88,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895.0,Clothing/textile technologist,1999-05-31,4d8b0d15b07df58a5b523e5cd1eb3302,1327094123.0,46.231364,-117.583581,0.0
33368,2019-01-20 21:15:52,4220345354880,"fraud_Gottlieb, Considine and Schultz",shopping_net,997.62,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840.0,Agricultural consultant,1960-01-20,73c8a940a2049174ea85794c55fb307c,1327094152.0,42.517457,-83.904839,1.0
33369,2019-01-20 21:16:57,6524376634971418,fraud_Kutch-Ferry,home,2.74,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778.0,"Engineer, aeronautical",1952-12-05,0e6b1aa6e5474af4e0bc4e6880e149b9,1327094217.0,34.40298,-86.990166,0.0
33370,2019-01-20 21:17:29,3556613125071656,fraud_Connelly-Carter,home,25.77,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739.0,Futures trader,1999-12-27,d3e8c0ae677b0e5ebc3140751001a89c,1327094249.0,29.582432,-96.274273,0.0
33371,2019-01-20 21:17:36,6011252220172077,fraud_Gottlieb-Hansen,personal_care,8.76,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700.0,"Engineer, land",2001-12-19,7280e6e406e039e224a1e2e2ff78679e,1327094256.0,42.666126,-96.308301,0.0
33372,2019-01-20 21:18:05,4502539526809429801,fraud_Kessler Inc,travel,4.73,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856.0,Hydrologist,1926-08-27,88de48c8b81b5b9c5ed86aa53669e9be,1327094285.0,36.209873,-92.566465,0.0
33373,2019-01-20 21:18:06,30042378430132,"fraud_Haley, Batz and Auer",health_fitness,61.19,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902.0,Tour manager,1976-05-16,c3b529ab65fea9ba7a337eaf76dcf850,1327094286.0,40.55267,-73.641817,0.0
33374,2019-01-20 21:18:31,3529597810116815,fraud_Satterfield-Lowe,travel,1.01,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334.0,Archaeologist,1986-12-17,684c50ffaf92657c552d67beeb99621d,1327094311.0,39.977453,-77.945052,0.0
33375,2019-01-20 21:18:40,676281772837,"fraud_Durgan, Gislason and Spencer",home,15.55,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430.0,"Editor, commissioning",1950-03-25,b7e1005d1224035c56f221a7f1de31eb,1327094320.0,31.316717,-84.81697700000001,0.0
33376,2019-01-20 21:19:04,676102124465,"fraud_Conroy, Balistreri and Gorczany",health_fitness,144.01,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014.0,Airline pilot,1985-08-21,f512cd21c3d73ada6be6bf7b1b561ee6,1327094344.0,39.397775,-122.314654,0.0
33377,2019-01-20 21:19:21,213161231269724,"fraud_Mueller, Gerhold and Mueller",health_fitness,42.42,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082.0,Physiological scientist,1963-02-09,5bbf02612b272abec2b384aee6a6fbed,1327094361.0,34.120624,-85.426802,0.0
33378,2019-01-20 21:19:24,3513285035244624,fraud_Nolan-Williamson,kids_pets,51.38,Ariana,Campbell,F,50932 Neal Valley,Daniels,WV,25832,37.7256,-81.1087,3994.0,"Biochemist, clinical",1936-11-05,e21bfbaa8d4b86732ff2090ab24fb58b,1327094364.0,38.527113,-81.93975400000001,0.0
33379,2019-01-20 21:20:26,30407675418785,"fraud_Durgan, Gislason and Spencer",home,28.59,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520.0,Psychotherapist,1991-10-13,551baf8c5e91cd424974bdeac36a12ee,1327094426.0,41.76741,-77.072177,0.0
33380,2019-01-20 21:20:51,377113842678100,fraud_Champlin and Sons,home,35.03,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804.0,Insurance risk surveyor,1965-03-25,d3a7ab5fd346dc707747e731e40381bb,1327094451.0,38.732172,-75.541945,0.0
33381,2019-01-20 21:22:25,4129767952109660,"fraud_Kihn, Abernathy and Douglas",shopping_net,4.0,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771.0,"Scientist, audiological",1972-06-14,e732b18c83d04d93d26f96541a2e67dc,1327094545.0,47.364915,-95.844309,0.0
33382,2019-01-20 21:23:24,2297447006766555,"fraud_Cronin, Kshlerin and Weber",health_fitness,15.57,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478.0,Landscape architect,1960-01-13,1d1d7d6d915953379a04b88b51aee390,1327094604.0,39.278083,-88.438147,0.0
33383,2019-01-20 21:23:52,4979422371139333,fraud_Altenwerth-Kilback,home,64.45,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73.0,Product designer,1935-02-10,7db04ee9418c84d4e24374615f3a2b1c,1327094632.0,42.202908,-99.938214,0.0
33384,2019-01-20 21:24:17,4396682467723,fraud_Osinski Inc,personal_care,26.41,Scott,Cole,M,646 Louis Fort Apt. 665,North Las Vegas,NV,89084,36.2815,-115.1482,214518.0,Catering manager,1960-01-16,ffea9341ea19da59fa1b8eb08f385a45,1327094657.0,35.592738,-115.544572,0.0
33385,2019-01-20 21:25:18,3592931352252641,fraud_Schimmel-Olson,kids_pets,74.85,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916.0,Barrister's clerk,1935-06-29,f8810388f4a849dd932a959328fa7728,1327094718.0,45.566233,-93.739809,0.0
33386,2019-01-20 21:27:38,2254917871818484,fraud_Daugherty LLC,kids_pets,80.09,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313.0,Insurance underwriter,1976-03-26,271531b22a99bc1d7a154995ef54254a,1327094858.0,37.928672,-77.013446,0.0
33387,2019-01-20 21:27:49,4897067971111209737,fraud_Rolfson-Kunde,personal_care,3.99,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619.0,Environmental education officer,1975-10-07,1ae2934b40a255458d98c733747a7558,1327094869.0,28.013754,-81.770574,0.0
33388,2019-01-20 21:28:13,180042946491150,"fraud_Rodriguez, Yost and Jenkins",misc_net,1.75,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043.0,"Engineer, land",1989-02-28,f4dfd2744ed971cea2802610f58df406,1327094893.0,28.198273,-83.051772,0.0
33389,2019-01-20 21:28:23,581508178315,"fraud_Crist, Jakubowski and Littel",home,70.87,Michael,Vargas,M,933 Martin Rapids,Desdemona,TX,76445,32.2819,-98.5673,407.0,Clothing/textile technologist,1978-08-08,216bdff4c2b32afd2f9d1804900f577a,1327094903.0,32.416056,-97.771499,0.0
33390,2019-01-20 21:28:25,60416207185,fraud_Lynch Ltd,shopping_pos,3.6,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645.0,Information systems manager,1986-02-17,8543342143cb600b03ac41845eab9963,1327094905.0,43.446422,-107.953431,0.0
33391,2019-01-20 21:28:31,5540636818935089,fraud_Kihn-Fritsch,food_dining,43.85,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383.0,Geoscientist,1985-04-04,fd126d61160e140097cea2fd8245a18e,1327094911.0,42.279785,-70.37666,0.0
33392,2019-01-20 21:29:27,6597888193422452,fraud_Gerhold LLC,home,47.2,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317.0,Chief Technology Officer,1964-08-23,ae165a2d6712cf540fe908d4bf023afc,1327094967.0,33.602535,-97.706314,0.0
33393,2019-01-20 21:29:40,3560697798177746,fraud_Friesen Ltd,health_fitness,47.19,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677.0,Learning mentor,1955-05-06,d5a52d7316044482c0d37691be4a4384,1327094980.0,33.158395,-116.6008,0.0
33394,2019-01-20 21:29:57,4623560839669,fraud_Kling-Ernser,entertainment,13.22,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695.0,Administrator,1954-07-15,e50993bc69e8239a81eac75c41343aee,1327094997.0,41.427965,-93.8976,0.0
33395,2019-01-20 21:30:33,4806443445305,"fraud_Greenfelder, Bartoletti and Davis",misc_net,2.85,Eric,Patel,M,69459 Rachel Prairie Apt. 850,Ironton,OH,45638,38.5294,-82.6654,21635.0,Geochemist,2001-07-10,8a4b5ece670ac7abd561eed1293ce7bc,1327095033.0,38.82934,-83.299867,0.0
33396,2019-01-20 21:30:40,3577578023716568,fraud_Dibbert and Sons,entertainment,88.5,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644.0,"Engineer, biomedical",1983-08-25,991e9c43bc91011ed92df2be2c22beac,1327095040.0,41.589813,-81.469663,0.0
33397,2019-01-20 21:30:47,4355790796238264643,fraud_Fadel Inc,health_fitness,11.2,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656.0,Exhibition designer,1969-08-04,d3508648275b6de3d687896098f34284,1327095047.0,40.318862,-91.79867,0.0
33398,2019-01-20 21:31:40,3593118134380341,fraud_Friesen Ltd,health_fitness,59.83,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131.0,Make,1959-05-10,4d772677a07469d5c5a3380fc7b3b3a0,1327095100.0,45.180712,-67.76656,0.0
33399,2019-01-20 21:32:15,30234966027947,fraud_Johns-Hoeger,entertainment,10.04,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196.0,Child psychotherapist,1978-01-22,6ecb6ec597d9874c0306003b2f012395,1327095135.0,44.936221,-87.932241,0.0
33400,2019-01-20 21:32:23,2222157926772399,fraud_Flatley Group,misc_pos,6.82,Amy,Garrett,F,6014 Thomas Throughway,Trenton,TX,75490,33.4235,-96.3398,2211.0,"Investment banker, operational",1987-02-26,d49495387af7ea7fcf454e2517f1ee16,1327095143.0,32.596645,-96.76922,0.0
33401,2019-01-20 21:33:15,3519607465576254,fraud_Larson-Moen,entertainment,46.91,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276.0,"Scientist, audiological",1929-05-06,1d91456f21eeac1671d1ea36ab0729dd,1327095195.0,41.608267,-124.764095,0.0
33402,2019-01-20 21:33:41,4935858973307492,fraud_Zboncak Ltd,food_dining,51.86,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841.0,Film/video editor,1975-06-01,3b8d414c13927d3ef001d06538465c6b,1327095221.0,33.564723,-82.451858,0.0
33403,2019-01-20 21:34:04,30131826429364,fraud_Pfeffer and Sons,shopping_pos,6.67,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389.0,"Designer, industrial/product",1994-04-22,94fb6651cd1da855ca6f9727ae105852,1327095244.0,35.381631,-84.44625400000001,0.0
33404,2019-01-20 21:34:07,6011348830550197,"fraud_Kling, Howe and Schneider",home,49.02,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806.0,Musician,1980-07-12,affd90e991b467781852d5d5472bc43b,1327095247.0,33.745842,-87.143771,0.0
33405,2019-01-20 21:34:22,6011706277606006,fraud_Bechtelar-Rippin,food_dining,28.41,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603.0,"Therapist, music",1952-12-07,223792324fda0e1ab8bf0c1eaa7e2ac7,1327095262.0,42.394772,-70.66595799999999,0.0
33406,2019-01-20 21:34:27,676173792455,"fraud_Dare, Fritsch and Zboncak",health_fitness,76.97,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043.0,"Civil engineer, contracting",1961-04-25,cf0654eda49d92d29521a7b0ca8f05da,1327095267.0,33.912334,-118.181708,0.0
33407,2019-01-20 21:34:39,30234966027947,fraud_Padberg-Sauer,home,89.78,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196.0,Child psychotherapist,1978-01-22,a6da4fb0b010070a28f492b6b79ad474,1327095279.0,44.58549,-88.78274300000001,0.0
33408,2019-01-20 21:36:14,4584931703207308232,fraud_Graham and Sons,health_fitness,72.39,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321.0,"Designer, ceramics/pottery",1975-04-16,ee9ea896dc6fee8c7889cffcd02b0a2d,1327095374.0,33.588328000000004,-96.483396,0.0
33409,2019-01-20 21:37:34,374656033243756,fraud_Abbott-Rogahn,entertainment,49.01,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410.0,Mudlogger,1984-07-03,25541b09b6a75424ef4c36924b6a9bc7,1327095454.0,39.609458,-77.851295,0.0
33410,2019-01-20 21:37:58,60427851591,fraud_Schmidt-Larkin,home,85.39,Bradley,Martinez,M,3426 David Divide Suite 717,Burns Flat,OK,73624,35.3492,-99.188,2142.0,Politician's assistant,1976-06-30,ab1a9351901d96fc68075e724e239a02,1327095478.0,34.519932,-99.040266,0.0
33411,2019-01-20 21:39:28,342319985983023,fraud_Daugherty LLC,kids_pets,49.44,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988.0,Environmental health practitioner,1978-05-23,629efb832208f02a34ecfec7d744da91,1327095568.0,42.454838,-75.464763,0.0
33412,2019-01-20 21:39:58,4358137750029944984,fraud_Towne LLC,misc_pos,6.83,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53.0,Sports administrator,1972-10-05,0d67107a26e1745a47e8dd5765fafb41,1327095598.0,41.948334,-91.58761,0.0
33413,2019-01-20 21:40:07,4998109455173950,fraud_Medhurst PLC,shopping_net,38.88,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147.0,Counsellor,1987-11-18,c0fc349b0657b16ff1f5f778c65fb215,1327095607.0,39.924677,-95.006234,0.0
33414,2019-01-20 21:41:20,3558881852140592,fraud_Bernier and Sons,kids_pets,101.07,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759.0,"Geologist, engineering",1957-03-28,23d27190aa285b7ed4612f05d4a0e111,1327095680.0,34.682851,-111.527433,0.0
33415,2019-01-20 21:42:28,639023984367,"fraud_Champlin, Rolfson and Connelly",travel,5.46,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69.0,Chief Executive Officer,1991-06-05,1df5b10ef4df8f00c3777c30c4708a6c,1327095748.0,44.871263,-75.22693100000001,0.0
33416,2019-01-20 21:42:40,4809701904914,fraud_Kerluke-Abshire,shopping_net,88.97,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744.0,Chemical engineer,1984-02-07,5a052b858426843c185327a71a342d59,1327095760.0,31.432273,-85.61353000000001,0.0
33417,2019-01-20 21:43:17,4070511711385545,fraud_Barton LLC,kids_pets,18.57,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435.0,"Engineer, mining",1967-04-09,a98115cb4aaa4e3fc1cd11d78a1edc6b,1327095797.0,28.265239,-97.821336,0.0
33418,2019-01-20 21:43:29,3585052663373890,fraud_Gibson-Deckow,entertainment,20.87,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176.0,Science writer,1963-12-28,34fcbee03f3d25aaf47f5a1594268dbf,1327095809.0,42.773955,-76.48155799999999,0.0
33419,2019-01-20 21:43:46,4312133045694601139,fraud_Schulist Ltd,food_dining,9.59,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917.0,Company secretary,1977-06-12,a161cfab12ed5434f7efbf004c7c04cc,1327095826.0,39.078574,-75.773847,0.0
33420,2019-01-20 21:43:55,3577578023716568,fraud_Ratke and Sons,health_fitness,15.81,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644.0,"Engineer, biomedical",1983-08-25,2ac521fd26df10a5a00e8bd01e06c113,1327095835.0,41.577174,-80.14455,0.0
33421,2019-01-20 21:44:08,3565996340207976,fraud_Terry-Huel,shopping_net,1.92,Warren,Daniels,M,23656 Harris Gardens Suite 698,El Paso,TX,79906,31.8092,-106.4247,749635.0,Market researcher,1973-01-21,a86a3cceb7bf8a7003822792a7468a6b,1327095848.0,31.376642,-106.917868,0.0
33422,2019-01-20 21:45:02,2286236465059468,fraud_Abernathy and Sons,food_dining,72.42,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467.0,Agricultural consultant,1950-05-27,b83551c66673e5547bbb876fc2444daa,1327095902.0,38.81981,-94.370451,0.0
33423,2019-01-20 21:45:54,3589255887819806,fraud_Hermann and Sons,shopping_pos,7.74,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766.0,Press photographer,1984-02-14,233aa54a3bcb4e0a71dc53cb81b30458,1327095954.0,39.017263,-77.840051,0.0
33424,2019-01-20 21:46:08,6011104316292105,fraud_Beier-Hyatt,shopping_pos,6.75,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970.0,Energy engineer,1985-09-02,acc89c28867f76a56b7591bd2f3287f5,1327095968.0,36.158002,-79.010605,0.0
33425,2019-01-20 21:47:44,341546199006537,fraud_Bechtelar-Rippin,food_dining,17.7,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145.0,"Administrator, education",1939-11-09,f44c56781b2c3e9674fcfbd09717c3fc,1327096064.0,65.047684,-165.767681,0.0
33426,2019-01-20 21:48:13,370348764075623,fraud_Dietrich-Fadel,health_fitness,15.22,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512.0,"Accountant, chartered public finance",1951-09-03,3c054e10ef2788740a409375efb80fc3,1327096093.0,29.710368,-90.788362,0.0
33427,2019-01-20 21:48:59,2233882705243596,fraud_Ruecker-Mayert,kids_pets,61.31,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923.0,Medical physicist,1960-01-16,37daf08c3f3f3137e753e88d3b500fb1,1327096139.0,32.8223,-89.948727,0.0
33428,2019-01-20 21:49:56,4586810168620942,fraud_Lebsack and Sons,misc_net,82.97,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408.0,"Sales professional, IT",1997-07-05,3d683e63933d0404af3a49423315a319,1327096196.0,32.506426,-80.730151,0.0
33429,2019-01-20 21:52:01,6534628260579800,fraud_Larkin Ltd,kids_pets,26.52,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542.0,Claims inspector/assessor,1998-03-19,5115f5bd8888efd5a84cecd27f37376a,1327096321.0,45.171705,-73.960309,0.0
33430,2019-01-20 21:52:02,4509142395811241,fraud_Gottlieb Group,kids_pets,28.64,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324.0,"Engineer, technical sales",1926-07-12,745b93910a29165ba4ca4c40405fcf23,1327096322.0,30.845544,-81.703427,0.0
33431,2019-01-20 21:52:57,60423098130,fraud_Jakubowski Inc,home,41.64,Jason,Gray,M,875 Amy Point,Amorita,OK,73719,36.9412,-98.2458,83.0,Barrister's clerk,1958-07-28,459324e59c693e18813ea3c95bf7521b,1327096377.0,37.833441,-98.38101,0.0
33432,2019-01-20 21:53:45,6538441737335434,fraud_Jewess LLC,shopping_pos,127.46,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606.0,Energy manager,1997-09-22,bdc528dee125d39eab15dd445ece5abb,1327096425.0,41.649311,-80.537424,0.0
33433,2019-01-20 21:53:53,30118423745458,fraud_Schmidt and Sons,shopping_net,33.35,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770.0,Drilling engineer,1993-04-29,1f4d92fdd77d95d9b7841fe84c32a727,1327096433.0,40.60761,-73.275061,0.0
33434,2019-01-20 21:55:06,6595970453799027,fraud_Rau-Grant,kids_pets,62.64,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307.0,Science writer,1969-09-11,3d9191635a82bae0501ce50799558108,1327096506.0,41.676829,-74.108132,0.0
33435,2019-01-20 21:55:17,30118423745458,fraud_Klein Group,entertainment,4.03,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770.0,Drilling engineer,1993-04-29,23f6d662ce284eb4f460785f8b03aac0,1327096517.0,41.270564,-73.638755,0.0
